ID,IDText,Name,Category,Description,Icon,CrewIcon,SlotCategory,SlotCost,TalentRequirements,Tier,Rarity,Evolution,PerkSlots,BuyCurrency,BuyPrice,SellPrice,SalvageOutput,ValueName,ValueIcon,ValueBase,ValueMax,ValueGroupMax,ValueGroupMaxItem,ItemEvoPath,TruncateToInteger,CurveID,LevelCostID,Type,TypeID,Prefab,ShowInPerkInfo,LevelOffset,PowerLevelBase,PowerLevelMax,DamageAchievement,ObsoleteItem,,,,
1320258,PROTECT_SHIELD_R4_E2,ITEM_PROTECT_SHIELD,CATEGORY_PROTECT_SHIELD,ITEM_PROTECT_SHIELD_DESCRIPTION,items/item_defense_2,crew/crew_scientist_iteminfo,PROTECT,2,,2,4,2,3,SC_ITEM,2361225,2361225,R4_E2_SALVAGE_PROTECT,TEXT_HITPOINTS,stats/stat_health,1380,1632,2498,PROTECT_SHIELD_R4_E5,PROTECT_SHIELD_R4_E1,PROTECT_SHIELD_R4_E2,PROTECT_SHIELD_R4_E3,PROTECT_SHIELD_R4_E4,PROTECT_SHIELD_R4_E5,-1,LEVEL_UP,R4_E2_COST,SKILL,AIR_SHIELD,passive_items/DefenseWall_Item,-1,10,454,563,,0
1320515,PROTECT_SHIELD_R4_E3,ITEM_PROTECT_SHIELD,CATEGORY_PROTECT_SHIELD,ITEM_PROTECT_SHIELD_DESCRIPTION,items/item_defense_2,crew/crew_scientist_iteminfo,PROTECT,2,,3,4,3,3,SC_ITEM,3189186,3189186,R4_E3_SALVAGE_PROTECT,TEXT_HITPOINTS,stats/stat_health,1659,1911,2498,PROTECT_SHIELD_R4_E5,PROTECT_SHIELD_R4_E1,PROTECT_SHIELD_R4_E2,PROTECT_SHIELD_R4_E3,PROTECT_SHIELD_R4_E4,PROTECT_SHIELD_R4_E5,-1,LEVEL_UP,R4_E3_COST,SKILL,AIR_SHIELD,passive_items/DefenseWall_Item,-1,20,575,664,,0
1320772,PROTECT_SHIELD_R4_E4,ITEM_PROTECT_SHIELD,CATEGORY_PROTECT_SHIELD,ITEM_PROTECT_SHIELD_DESCRIPTION,items/item_defense_2,crew/crew_scientist_iteminfo,PROTECT,2,,4,4,4,4,SC_ITEM,4017148,4017148,R4_E4_SALVAGE_PROTECT,TEXT_HITPOINTS,stats/stat_health,1938,2190,2498,PROTECT_SHIELD_R4_E5,PROTECT_SHIELD_R4_E1,PROTECT_SHIELD_R4_E2,PROTECT_SHIELD_R4_E3,PROTECT_SHIELD_R4_E4,PROTECT_SHIELD_R4_E5,-1,LEVEL_UP,R4_E4_COST,SKILL,AIR_SHIELD,passive_items/DefenseWall_Item,-1,30,674,763,,0
1321029,PROTECT_SHIELD_R4_E5,ITEM_PROTECT_SHIELD,CATEGORY_PROTECT_SHIELD,ITEM_PROTECT_SHIELD_DESCRIPTION,items/item_defense_2,crew/crew_scientist_iteminfo,PROTECT,2,,5,4,5,4,SC_ITEM,4845110,4845110,R4_E5_SALVAGE_PROTECT,TEXT_HITPOINTS,stats/stat_health,2217,2498,2498,PROTECT_SHIELD_R4_E5,PROTECT_SHIELD_R4_E1,PROTECT_SHIELD_R4_E2,PROTECT_SHIELD_R4_E3,PROTECT_SHIELD_R4_E4,PROTECT_SHIELD_R4_E5,-1,LEVEL_UP,R4_E5_COST,SKILL,AIR_SHIELD,passive_items/DefenseWall_Item,-1,40,773,862,,0
1321297,PROTECT_SHIELD_R5_E1,ITEM_PROTECT_SHIELD,CATEGORY_PROTECT_SHIELD,ITEM_PROTECT_SHIELD_DESCRIPTION,items/item_defense_2,crew/crew_scientist_iteminfo,PROTECT,2,,1,5,1,3,SC_ITEM,3598056,3598056,R5_E1_SALVAGE_PROTECT,TEXT_HITPOINTS,stats/stat_health,2072,2240,3000,PROTECT_SHIELD_R5_E5,PROTECT_SHIELD_R5_E1,PROTECT_SHIELD_R5_E2,PROTECT_SHIELD_R5_E3,PROTECT_SHIELD_R5_E4,PROTECT_SHIELD_R5_E5,-1,LEVEL_UP,R5_E1_COST,SKILL,AIR_SHIELD,passive_items/DefenseWall_Item,-1,0,674,772,,0
1321554,PROTECT_SHIELD_R5_E2,ITEM_PROTECT_SHIELD,CATEGORY_PROTECT_SHIELD,ITEM_PROTECT_SHIELD_DESCRIPTION,items/item_defense_2,crew/crew_scientist_iteminfo,PROTECT,2,,2,5,2,3,SC_ITEM,5208187,5208187,R5_E2_SALVAGE_PROTECT,TEXT_HITPOINTS,stats/stat_health,2258,2426,3000,PROTECT_SHIELD_R5_E5,PROTECT_SHIELD_R5_E1,PROTECT_SHIELD_R5_E2,PROTECT_SHIELD_R5_E3,PROTECT_SHIELD_R5_E4,PROTECT_SHIELD_R5_E5,-1,LEVEL_UP,R5_E2_COST,SKILL,AIR_SHIELD,passive_items/DefenseWall_Item,-1,10,783,843,,0
1321811,PROTECT_SHIELD_R5_E3,ITEM_PROTECT_SHIELD,CATEGORY_PROTECT_SHIELD,ITEM_PROTECT_SHIELD_DESCRIPTION,items/item_defense_2,crew/crew_scientist_iteminfo,PROTECT,2,,3,5,3,4,SC_ITEM,6818317,6818317,R5_E3_SALVAGE_PROTECT,TEXT_HITPOINTS,stats/stat_health,2444,2612,3000,PROTECT_SHIELD_R5_E5,PROTECT_SHIELD_R5_E1,PROTECT_SHIELD_R5_E2,PROTECT_SHIELD_R5_E3,PROTECT_SHIELD_R5_E4,PROTECT_SHIELD_R5_E5,-1,LEVEL_UP,R5_E3_COST,SKILL,AIR_SHIELD,passive_items/DefenseWall_Item,-1,20,850,910,,0
1322068,PROTECT_SHIELD_R5_E4,ITEM_PROTECT_SHIELD,CATEGORY_PROTECT_SHIELD,ITEM_PROTECT_SHIELD_DESCRIPTION,items/item_defense_2,crew/crew_scientist_iteminfo,PROTECT,2,,4,5,4,4,SC_ITEM,8428447,8428447,R5_E4_SALVAGE_PROTECT,TEXT_HITPOINTS,stats/stat_health,2630,2798,3000,PROTECT_SHIELD_R5_E5,PROTECT_SHIELD_R5_E1,PROTECT_SHIELD_R5_E2,PROTECT_SHIELD_R5_E3,PROTECT_SHIELD_R5_E4,PROTECT_SHIELD_R5_E5,-1,LEVEL_UP,R5_E4_COST,SKILL,AIR_SHIELD,passive_items/DefenseWall_Item,-1,30,917,976,,0
1322325,PROTECT_SHIELD_R5_E5,ITEM_PROTECT_SHIELD,CATEGORY_PROTECT_SHIELD,ITEM_PROTECT_SHIELD_DESCRIPTION,items/item_defense_2,crew/crew_scientist_iteminfo,PROTECT,2,,5,5,5,4,SC_ITEM,10038577,10038577,R5_E5_SALVAGE_PROTECT,TEXT_HITPOINTS,stats/stat_health,2816,3000,3000,PROTECT_SHIELD_R5_E5,PROTECT_SHIELD_R5_E1,PROTECT_SHIELD_R5_E2,PROTECT_SHIELD_R5_E3,PROTECT_SHIELD_R5_E4,PROTECT_SHIELD_R5_E5,-1,LEVEL_UP,R5_E5_COST,SKILL,AIR_SHIELD,passive_items/DefenseWall_Item,-1,40,983,1044,,0
1316369,PROTECT_AURA_R1_E1,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,1,1,1,0,SC_ITEM,2556,2556,R1_E1_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.119,0.1275,0.1665,PROTECT_AURA_R1_E5,PROTECT_AURA_R1_E1,PROTECT_AURA_R1_E2,PROTECT_AURA_R1_E3,PROTECT_AURA_R1_E4,PROTECT_AURA_R1_E5,0,LEVEL_UP,R1_E1_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,0,300,326,,0
1316626,PROTECT_AURA_R1_E2,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,2,1,2,0,SC_ITEM,22488,22488,R1_E2_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1285,0.137,0.1665,PROTECT_AURA_R1_E5,PROTECT_AURA_R1_E1,PROTECT_AURA_R1_E2,PROTECT_AURA_R1_E3,PROTECT_AURA_R1_E4,PROTECT_AURA_R1_E5,0,LEVEL_UP,R1_E2_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,10,329,352,,0
1316883,PROTECT_AURA_R1_E3,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,3,1,3,1,SC_ITEM,42421,42421,R1_E3_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.138,0.1465,0.1665,PROTECT_AURA_R1_E5,PROTECT_AURA_R1_E1,PROTECT_AURA_R1_E2,PROTECT_AURA_R1_E3,PROTECT_AURA_R1_E4,PROTECT_AURA_R1_E5,0,LEVEL_UP,R1_E3_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,20,354,377,,0
1317140,PROTECT_AURA_R1_E4,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,4,1,4,1,SC_ITEM,62353,62353,R1_E4_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1475,0.156,0.1665,PROTECT_AURA_R1_E5,PROTECT_AURA_R1_E1,PROTECT_AURA_R1_E2,PROTECT_AURA_R1_E3,PROTECT_AURA_R1_E4,PROTECT_AURA_R1_E5,0,LEVEL_UP,R1_E4_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,30,379,402,,0
1317397,PROTECT_AURA_R1_E5,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,5,1,5,1,SC_ITEM,82286,82286,R1_E5_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.157,0.1665,0.1665,PROTECT_AURA_R1_E5,PROTECT_AURA_R1_E1,PROTECT_AURA_R1_E2,PROTECT_AURA_R1_E3,PROTECT_AURA_R1_E4,PROTECT_AURA_R1_E5,0,LEVEL_UP,R1_E5_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,40,404,427,,0
1317665,PROTECT_AURA_R2_E1,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,1,2,1,0,SC_ITEM,24022,24022,R2_E1_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1267,0.1442,0.2242,PROTECT_AURA_R2_E5,PROTECT_AURA_R2_E1,PROTECT_AURA_R2_E2,PROTECT_AURA_R2_E3,PROTECT_AURA_R2_E4,PROTECT_AURA_R2_E5,0,LEVEL_UP,R2_E1_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,0,316,366,,0
1317922,PROTECT_AURA_R2_E2,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,2,2,2,1,SC_ITEM,134519,134519,R2_E2_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1462,0.1637,0.2242,PROTECT_AURA_R2_E5,PROTECT_AURA_R2_E1,PROTECT_AURA_R2_E2,PROTECT_AURA_R2_E3,PROTECT_AURA_R2_E4,PROTECT_AURA_R2_E5,0,LEVEL_UP,R2_E2_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,10,372,420,,0
1318179,PROTECT_AURA_R2_E3,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,3,2,3,1,SC_ITEM,245016,245016,R2_E3_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1657,0.1832,0.2242,PROTECT_AURA_R2_E5,PROTECT_AURA_R2_E1,PROTECT_AURA_R2_E2,PROTECT_AURA_R2_E3,PROTECT_AURA_R2_E4,PROTECT_AURA_R2_E5,0,LEVEL_UP,R2_E3_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,20,425,473,,0
1318436,PROTECT_AURA_R2_E4,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,4,2,4,2,SC_ITEM,355513,355513,R2_E4_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1852,0.2028,0.2242,PROTECT_AURA_R2_E5,PROTECT_AURA_R2_E1,PROTECT_AURA_R2_E2,PROTECT_AURA_R2_E3,PROTECT_AURA_R2_E4,PROTECT_AURA_R2_E5,0,LEVEL_UP,R2_E4_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,30,478,525,,0
1318693,PROTECT_AURA_R2_E5,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,5,2,5,2,SC_ITEM,466010,466010,R2_E5_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.2047,0.2242,0.2242,PROTECT_AURA_R2_E5,PROTECT_AURA_R2_E1,PROTECT_AURA_R2_E2,PROTECT_AURA_R2_E3,PROTECT_AURA_R2_E4,PROTECT_AURA_R2_E5,0,LEVEL_UP,R2_E5_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,40,530,578,,0
1318961,PROTECT_AURA_R3_E1,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,1,3,1,1,SC_ITEM,330163,330163,R3_E1_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1344,0.1594,0.2731,PROTECT_AURA_R3_E5,PROTECT_AURA_R3_E1,PROTECT_AURA_R3_E2,PROTECT_AURA_R3_E3,PROTECT_AURA_R3_E4,PROTECT_AURA_R3_E5,0,LEVEL_UP,R3_E1_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,0,334,410,,0
1319218,PROTECT_AURA_R3_E2,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,2,3,2,2,SC_ITEM,660326,660326,R3_E2_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1622,0.1871,0.2731,PROTECT_AURA_R3_E5,PROTECT_AURA_R3_E1,PROTECT_AURA_R3_E2,PROTECT_AURA_R3_E3,PROTECT_AURA_R3_E4,PROTECT_AURA_R3_E5,0,LEVEL_UP,R3_E2_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,10,418,485,,0
1319475,PROTECT_AURA_R3_E3,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,3,3,3,3,SC_ITEM,990488,990488,R3_E3_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1899,0.2149,0.2731,PROTECT_AURA_R3_E5,PROTECT_AURA_R3_E1,PROTECT_AURA_R3_E2,PROTECT_AURA_R3_E3,PROTECT_AURA_R3_E4,PROTECT_AURA_R3_E5,0,LEVEL_UP,R3_E3_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,20,492,558,,0
1319732,PROTECT_AURA_R3_E4,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,4,3,4,3,SC_ITEM,1320651,1320651,R3_E4_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.2176,0.2426,0.2731,PROTECT_AURA_R3_E5,PROTECT_AURA_R3_E1,PROTECT_AURA_R3_E2,PROTECT_AURA_R3_E3,PROTECT_AURA_R3_E4,PROTECT_AURA_R3_E5,0,LEVEL_UP,R3_E4_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,30,565,632,,0
1319989,PROTECT_AURA_R3_E5,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,5,3,5,3,SC_ITEM,1650813,1650813,R3_E5_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.2454,0.2731,0.2731,PROTECT_AURA_R3_E5,PROTECT_AURA_R3_E1,PROTECT_AURA_R3_E2,PROTECT_AURA_R3_E3,PROTECT_AURA_R3_E4,PROTECT_AURA_R3_E5,0,LEVEL_UP,R3_E5_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,40,639,706,,0
1320257,PROTECT_AURA_R4_E1,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,1,4,1,2,SC_ITEM,1533263,1533263,R4_E1_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1468,0.1803,0.333,PROTECT_AURA_R4_E5,PROTECT_AURA_R4_E1,PROTECT_AURA_R4_E2,PROTECT_AURA_R4_E3,PROTECT_AURA_R4_E4,PROTECT_AURA_R4_E5,0,LEVEL_UP,R4_E1_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,0,353,444,,0
1320514,PROTECT_AURA_R4_E2,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,2,4,2,3,SC_ITEM,2361225,2361225,R4_E2_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.184,0.2176,0.333,PROTECT_AURA_R4_E5,PROTECT_AURA_R4_E1,PROTECT_AURA_R4_E2,PROTECT_AURA_R4_E3,PROTECT_AURA_R4_E4,PROTECT_AURA_R4_E5,0,LEVEL_UP,R4_E2_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,10,454,563,,0
1320771,PROTECT_AURA_R4_E3,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,3,4,3,3,SC_ITEM,3189186,3189186,R4_E3_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.2213,0.2548,0.333,PROTECT_AURA_R4_E5,PROTECT_AURA_R4_E1,PROTECT_AURA_R4_E2,PROTECT_AURA_R4_E3,PROTECT_AURA_R4_E4,PROTECT_AURA_R4_E5,0,LEVEL_UP,R4_E3_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,20,575,664,,0
1321028,PROTECT_AURA_R4_E4,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,4,4,4,4,SC_ITEM,4017148,4017148,R4_E4_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.2585,0.2921,0.333,PROTECT_AURA_R4_E5,PROTECT_AURA_R4_E1,PROTECT_AURA_R4_E2,PROTECT_AURA_R4_E3,PROTECT_AURA_R4_E4,PROTECT_AURA_R4_E5,0,LEVEL_UP,R4_E4_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,30,674,763,,0
1321285,PROTECT_AURA_R4_E5,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,5,4,5,4,SC_ITEM,4845110,4845110,R4_E5_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.2958,0.333,0.333,PROTECT_AURA_R4_E5,PROTECT_AURA_R4_E1,PROTECT_AURA_R4_E2,PROTECT_AURA_R4_E3,PROTECT_AURA_R4_E4,PROTECT_AURA_R4_E5,0,LEVEL_UP,R4_E5_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,40,773,862,,0
1321553,PROTECT_AURA_R5_E1,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,1,5,1,3,SC_ITEM,3598056,3598056,R5_E1_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.2762,0.2985,0.4,PROTECT_AURA_R5_E5,PROTECT_AURA_R5_E1,PROTECT_AURA_R5_E2,PROTECT_AURA_R5_E3,PROTECT_AURA_R5_E4,PROTECT_AURA_R5_E5,0,LEVEL_UP,R5_E1_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,0,674,772,,0
1321810,PROTECT_AURA_R5_E2,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,2,5,2,3,SC_ITEM,5208187,5208187,R5_E2_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.3009,0.3232,0.4,PROTECT_AURA_R5_E5,PROTECT_AURA_R5_E1,PROTECT_AURA_R5_E2,PROTECT_AURA_R5_E3,PROTECT_AURA_R5_E4,PROTECT_AURA_R5_E5,0,LEVEL_UP,R5_E2_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,10,783,843,,0
1322067,PROTECT_AURA_R5_E3,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,3,5,3,4,SC_ITEM,6818317,6818317,R5_E3_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.3257,0.348,0.4,PROTECT_AURA_R5_E5,PROTECT_AURA_R5_E1,PROTECT_AURA_R5_E2,PROTECT_AURA_R5_E3,PROTECT_AURA_R5_E4,PROTECT_AURA_R5_E5,0,LEVEL_UP,R5_E3_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,20,850,910,,0
1322324,PROTECT_AURA_R5_E4,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,4,5,4,4,SC_ITEM,8428447,8428447,R5_E4_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.3505,0.3728,0.4,PROTECT_AURA_R5_E5,PROTECT_AURA_R5_E1,PROTECT_AURA_R5_E2,PROTECT_AURA_R5_E3,PROTECT_AURA_R5_E4,PROTECT_AURA_R5_E5,0,LEVEL_UP,R5_E4_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,30,917,976,,0
1322581,PROTECT_AURA_R5_E5,ITEM_PROTECT_AURA,CATEGORY_PROTECT_AURA,ITEM_PROTECT_AURA_DESCRIPTION,items/item_defense_1,crew/crew_scientist_iteminfo,PROTECT,1,,5,5,5,4,SC_ITEM,10038577,10038577,R5_E5_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.3752,0.4,0.4,PROTECT_AURA_R5_E5,PROTECT_AURA_R5_E1,PROTECT_AURA_R5_E2,PROTECT_AURA_R5_E3,PROTECT_AURA_R5_E4,PROTECT_AURA_R5_E5,0,LEVEL_UP,R5_E5_COST,SKILL,PROTECT_AURA_SKILL,passive_items/DefenseAura_Item,-1,40,983,1044,,0
1316625,PROTECT_SELF_R1_E1,ITEM_PROTECT_SELF,CATEGORY_PROTECT_SELF,ITEM_PROTECT_SELF_DESCRIPTION,items/item_defense_4,crew/crew_scientist_iteminfo,PROTECT,2,,1,1,1,0,SC_ITEM,2556,2556,R1_E1_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.119,0.1275,0.1665,PROTECT_SELF_R1_E5,PROTECT_SELF_R1_E1,PROTECT_SELF_R1_E2,PROTECT_SELF_R1_E3,PROTECT_SELF_R1_E4,PROTECT_SELF_R1_E5,0,LEVEL_UP,R1_E1_COST,SKILL,PROTECT_SELF_SKILL,passive_items/BolsterArmor,-1,0,300,326,,0
1316882,PROTECT_SELF_R1_E2,ITEM_PROTECT_SELF,CATEGORY_PROTECT_SELF,ITEM_PROTECT_SELF_DESCRIPTION,items/item_defense_4,crew/crew_scientist_iteminfo,PROTECT,2,,2,1,2,0,SC_ITEM,22488,22488,R1_E2_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1285,0.137,0.1665,PROTECT_SELF_R1_E5,PROTECT_SELF_R1_E1,PROTECT_SELF_R1_E2,PROTECT_SELF_R1_E3,PROTECT_SELF_R1_E4,PROTECT_SELF_R1_E5,0,LEVEL_UP,R1_E2_COST,SKILL,PROTECT_SELF_SKILL,passive_items/BolsterArmor,-1,10,329,352,,0
1317139,PROTECT_SELF_R1_E3,ITEM_PROTECT_SELF,CATEGORY_PROTECT_SELF,ITEM_PROTECT_SELF_DESCRIPTION,items/item_defense_4,crew/crew_scientist_iteminfo,PROTECT,2,,3,1,3,1,SC_ITEM,42421,42421,R1_E3_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.138,0.1465,0.1665,PROTECT_SELF_R1_E5,PROTECT_SELF_R1_E1,PROTECT_SELF_R1_E2,PROTECT_SELF_R1_E3,PROTECT_SELF_R1_E4,PROTECT_SELF_R1_E5,0,LEVEL_UP,R1_E3_COST,SKILL,PROTECT_SELF_SKILL,passive_items/BolsterArmor,-1,20,354,377,,0
1317396,PROTECT_SELF_R1_E4,ITEM_PROTECT_SELF,CATEGORY_PROTECT_SELF,ITEM_PROTECT_SELF_DESCRIPTION,items/item_defense_4,crew/crew_scientist_iteminfo,PROTECT,2,,4,1,4,1,SC_ITEM,62353,62353,R1_E4_SALVAGE_PROTECT,STAT_NAME_DEFENCE,stats/stat_defence,0.1475,0.156,0.1665,PROTECT_SELF_R1_E5,PROTECT_SELF_R1_E1,PROTECT_SELF_R1_E2,PROTECT_SELF_R1_E3,PROTECT_SELF_R1_E4,PROTECT_SELF_R1_E5,0,LEVEL_UP,R1_E4_COST,SKILL,PROTECT_SELF_SKILL,passive_items/BolsterArmor,-1,30,379,402,,0
