ID,IDText,ItemName,Name,ExclusionGroups ,Perks,Icon,Background,CrewIcon,SkillGroupIcon,FittingGroup,Rarity,BuyCurrency,BuyPrice,SellPrice,SalvagePrice,SalvageCurrency,BuffContributionMultiplier,PowerLevel,PowerLevelFactor,
449,EVENT_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R4,PERK_NAME_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_CANNON_DAMAGE_TO_BURNING_R4,PERK_EVENT_EXPLOSIVE_CANNON_RANGE_M_10,stats/stat_burn,items/perk_border_event_4,crew/crew_cannoneer_iteminfo,items/item_cannon_6,XPLO_CANNON,4,SC_ITEM,1500000,350000,25,HC,,,0.2
450,EVENT_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R5,PERK_NAME_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_CANNON_DAMAGE_TO_BURNING_R4,PERK_EVENT_EXPLOSIVE_CANNON_RANGE_M_12,stats/stat_burn,items/perk_border_event_5,crew/crew_cannoneer_iteminfo,items/item_cannon_6,XPLO_CANNON,5,SC_ITEM,2800000,500000,100,HC,,,0.25
451,EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R2,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_R2,PERK_EVENT_BIG_TORPEDO_COOLDOWN_2,stats/stat_damage_to_slowed,items/perk_border_event_2,crew/crew_mortarman_iteminfo,items/item_torpedo_1,BIG_TORPEDO,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
452,EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R3,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_R3,PERK_EVENT_BIG_TORPEDO_COOLDOWN_4,stats/stat_damage_to_slowed,items/perk_border_event_3,crew/crew_mortarman_iteminfo,items/item_torpedo_1,BIG_TORPEDO,3,SC_ITEM,550000,180000,10,HC,,,0.15
453,EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R4,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_R4,PERK_EVENT_BIG_TORPEDO_COOLDOWN_6,stats/stat_damage_to_slowed,items/perk_border_event_4,crew/crew_mortarman_iteminfo,items/item_torpedo_1,BIG_TORPEDO,4,SC_ITEM,1500000,350000,25,HC,,,0.2
454,EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R5,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_BIG_TORPEDO_DAMAGE_TO_SLOWED_R4,PERK_EVENT_BIG_TORPEDO_COOLDOWN_8,stats/stat_damage_to_slowed,items/perk_border_event_5,crew/crew_mortarman_iteminfo,items/item_torpedo_1,BIG_TORPEDO,5,SC_ITEM,2800000,500000,100,HC,,,0.25
455,EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED_R2,PERK_NAME_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,PERK_NAME_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,PERK_EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_R2,PERK_EVENT_STANDARD_TORPEDO_SPEED_R2,stats/stat_damage_to_slowed,items/perk_border_event_2,crew/crew_mortarman_iteminfo,items/item_torpedo_4,STANDARD_TORPEDO,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
456,EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED_R3,PERK_NAME_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,PERK_NAME_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,PERK_EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_R3,PERK_EVENT_STANDARD_TORPEDO_SPEED_R3,stats/stat_damage_to_slowed,items/perk_border_event_3,crew/crew_mortarman_iteminfo,items/item_torpedo_4,STANDARD_TORPEDO,3,SC_ITEM,550000,180000,10,HC,,,0.15
457,EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED_R4,PERK_NAME_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,PERK_NAME_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,PERK_EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_R4,PERK_EVENT_STANDARD_TORPEDO_SPEED_R4,stats/stat_damage_to_slowed,items/perk_border_event_4,crew/crew_mortarman_iteminfo,items/item_torpedo_4,STANDARD_TORPEDO,4,SC_ITEM,1500000,350000,25,HC,,,0.2
458,EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED_R5,PERK_NAME_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,PERK_NAME_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_SPEED,PERK_EVENT_STANDARD_TORPEDO_DAMAGE_TO_SLOWED_R4,PERK_EVENT_STANDARD_TORPEDO_SPEED_R5,stats/stat_damage_to_slowed,items/perk_border_event_5,crew/crew_mortarman_iteminfo,items/item_torpedo_4,STANDARD_TORPEDO,5,SC_ITEM,2800000,500000,100,HC,,,0.25
459,EVENT_BIG_REGEN_EFFECT_SHIP_HP_R2,PERK_NAME_BIG_REGEN_EFFECT_HEALTH,PERK_NAME_BIG_REGEN_EFFECT_HEALTH,EVENT_BIG_REGEN_EFFECT_SHIP_HP,PERK_EVENT_BIG_REGEN_EFFECT_R2,PERK_EVENT_REGEN_SHIP_HP_40,stats/stat_heal,items/perk_border_event_2,crew/crew_sailor_iteminfo,items/item_regen_2,BIG_REGEN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
460,EVENT_BIG_REGEN_EFFECT_SHIP_HP_R3,PERK_NAME_BIG_REGEN_EFFECT_HEALTH,PERK_NAME_BIG_REGEN_EFFECT_HEALTH,EVENT_BIG_REGEN_EFFECT_SHIP_HP,PERK_EVENT_BIG_REGEN_EFFECT_R3,PERK_EVENT_REGEN_SHIP_HP_80,stats/stat_heal,items/perk_border_event_3,crew/crew_sailor_iteminfo,items/item_regen_2,BIG_REGEN,3,SC_ITEM,550000,180000,10,HC,,,0.15
461,EVENT_BIG_REGEN_EFFECT_SHIP_HP_R4,PERK_NAME_BIG_REGEN_EFFECT_HEALTH,PERK_NAME_BIG_REGEN_EFFECT_HEALTH,EVENT_BIG_REGEN_EFFECT_SHIP_HP,PERK_EVENT_BIG_REGEN_EFFECT_R4,PERK_EVENT_REGEN_SHIP_HP_120,stats/stat_heal,items/perk_border_event_4,crew/crew_sailor_iteminfo,items/item_regen_2,BIG_REGEN,4,SC_ITEM,1500000,350000,25,HC,,,0.2
462,EVENT_BIG_REGEN_EFFECT_SHIP_HP_R5,PERK_NAME_BIG_REGEN_EFFECT_HEALTH,PERK_NAME_BIG_REGEN_EFFECT_HEALTH,EVENT_BIG_REGEN_EFFECT_SHIP_HP,PERK_EVENT_BIG_REGEN_EFFECT_R4,PERK_EVENT_REGEN_SHIP_HP_160,stats/stat_heal,items/perk_border_event_5,crew/crew_sailor_iteminfo,items/item_regen_2,BIG_REGEN,5,SC_ITEM,2800000,500000,100,HC,,,0.25
463,EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R2,PERK_NAME_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_R2,PERK_EVENT_SWIFT_TORPEDO_COOLDOWN_2,stats/stat_damage_to_slowed,items/perk_border_event_2,crew/crew_mortarman_iteminfo,items/item_torpedo_2,FAST_TORPEDO,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
464,EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R3,PERK_NAME_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_R3,PERK_EVENT_SWIFT_TORPEDO_COOLDOWN_4,stats/stat_damage_to_slowed,items/perk_border_event_3,crew/crew_mortarman_iteminfo,items/item_torpedo_2,FAST_TORPEDO,3,SC_ITEM,550000,180000,10,HC,,,0.15
465,EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R4,PERK_NAME_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_R4,PERK_EVENT_SWIFT_TORPEDO_COOLDOWN_6,stats/stat_damage_to_slowed,items/perk_border_event_4,crew/crew_mortarman_iteminfo,items/item_torpedo_2,FAST_TORPEDO,4,SC_ITEM,1500000,350000,25,HC,,,0.2
466,EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R5,PERK_NAME_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_SWIFT_TORPEDO_DAMAGE_TO_SLOWED_R4,PERK_EVENT_SWIFT_TORPEDO_COOLDOWN_8,stats/stat_damage_to_slowed,items/perk_border_event_5,crew/crew_mortarman_iteminfo,items/item_torpedo_2,FAST_TORPEDO,5,SC_ITEM,2800000,500000,100,HC,,,0.25
467,EVENT_REPAIR_NAPALM_HEALING_RANGE_R2,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_EVENT_REPAIR_NAPALM_HEALING_R2,PERK_EVENT_REPAIR_NAPALM_RANGE_R2,stats/stat_heal,items/perk_border_event_2,crew/crew_carpenter_iteminfo,items/item_mortar_5,REPAIR_NAPALM,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
468,EVENT_REPAIR_NAPALM_HEALING_RANGE_R3,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_EVENT_REPAIR_NAPALM_HEALING_R3,PERK_EVENT_REPAIR_NAPALM_RANGE_R3,stats/stat_heal,items/perk_border_event_3,crew/crew_carpenter_iteminfo,items/item_mortar_5,REPAIR_NAPALM,3,SC_ITEM,550000,180000,10,HC,,,0.15
469,EVENT_REPAIR_NAPALM_HEALING_RANGE_R4,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_EVENT_REPAIR_NAPALM_HEALING_R4,PERK_EVENT_REPAIR_NAPALM_RANGE_R4,stats/stat_heal,items/perk_border_event_4,crew/crew_carpenter_iteminfo,items/item_mortar_5,REPAIR_NAPALM,4,SC_ITEM,1500000,350000,25,HC,,,0.2
470,EVENT_REPAIR_NAPALM_HEALING_RANGE_R5,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_NAME_REPAIR_NAPALM_HEALING_RANGE,PERK_EVENT_REPAIR_NAPALM_HEALING_R4,PERK_EVENT_REPAIR_NAPALM_RANGE_R5,stats/stat_heal,items/perk_border_event_5,crew/crew_carpenter_iteminfo,items/item_mortar_5,REPAIR_NAPALM,5,SC_ITEM,2800000,500000,100,HC,,,0.25
471,EVENT_FLARE_DAMAGE_PROJSPD_R2,PERK_NAME_FLARE_DAMAGE_PROJSPD,PERK_NAME_FLARE_DAMAGE_PROJSPD,EVENT_PERK_FLARE_DAMAGE_PROJSPD,PERK_FIRE_DAMAGE_R2,PERK_EVENT_FLARE_GUN_SPEED_M_5,stats/stat_damage,items/perk_border_event_2,crew/crew_engineer_iteminfo,items/item_flare_gun_1,FLARE_GUN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
472,EVENT_FLARE_DAMAGE_PROJSPD_R3,PERK_NAME_FLARE_DAMAGE_PROJSPD,PERK_NAME_FLARE_DAMAGE_PROJSPD,EVENT_PERK_FLARE_DAMAGE_PROJSPD,PERK_FIRE_DAMAGE_R3,PERK_EVENT_FLARE_GUN_SPEED_M_7,stats/stat_damage,items/perk_border_event_3,crew/crew_engineer_iteminfo,items/item_flare_gun_1,FLARE_GUN,3,SC_ITEM,550000,180000,10,HC,,,0.15
473,EVENT_FLARE_DAMAGE_PROJSPD_R4,PERK_NAME_FLARE_DAMAGE_PROJSPD,PERK_NAME_FLARE_DAMAGE_PROJSPD,EVENT_PERK_FLARE_DAMAGE_PROJSPD,PERK_FIRE_DAMAGE_R4,PERK_EVENT_FLARE_GUN_SPEED_M_10,stats/stat_damage,items/perk_border_event_4,crew/crew_engineer_iteminfo,items/item_flare_gun_1,FLARE_GUN,4,SC_ITEM,1500000,350000,25,HC,,,0.2
474,EVENT_FLARE_DAMAGE_PROJSPD_R5,PERK_NAME_FLARE_DAMAGE_PROJSPD,PERK_NAME_FLARE_DAMAGE_PROJSPD,EVENT_PERK_FLARE_DAMAGE_PROJSPD,PERK_FIRE_DAMAGE_R4,PERK_EVENT_FLARE_GUN_SPEED_M_13,stats/stat_damage,items/perk_border_event_5,crew/crew_engineer_iteminfo,items/item_flare_gun_1,FLARE_GUN,5,SC_ITEM,2800000,500000,100,HC,,,0.25
475,EVENT_LONG_RANGE_MORTAR_RANGE_COOLDOWN_R2,PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,EVENT_PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,PERK_EVENT_LONG_RANGE_MORTAR_RANGE_R2,PERK_EVENT_LONG_RANGE_MORTAR_COOLDOWN_2,stats/stat_range,items/perk_border_event_2,crew/crew_fisherman_iteminfo,items/item_mortar_2,LONG_RANGE_MORTAR,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
476,EVENT_LONG_RANGE_MORTAR_RANGE_COOLDOWN_R3,PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,EVENT_PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,PERK_EVENT_LONG_RANGE_MORTAR_RANGE_R3,PERK_EVENT_LONG_RANGE_MORTAR_COOLDOWN_4,stats/stat_range,items/perk_border_event_3,crew/crew_fisherman_iteminfo,items/item_mortar_2,LONG_RANGE_MORTAR,3,SC_ITEM,550000,180000,10,HC,,,0.15
477,EVENT_LONG_RANGE_MORTAR_RANGE_COOLDOWN_R4,PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,EVENT_PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,PERK_EVENT_LONG_RANGE_MORTAR_RANGE_R4,PERK_EVENT_LONG_RANGE_MORTAR_COOLDOWN_6,stats/stat_range,items/perk_border_event_4,crew/crew_fisherman_iteminfo,items/item_mortar_2,LONG_RANGE_MORTAR,4,SC_ITEM,1500000,350000,25,HC,,,0.2
478,EVENT_LONG_RANGE_MORTAR_RANGE_COOLDOWN_R5,PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,EVENT_PERK_NAME_LONG_RANGE_MORTAR_RANGE_COOLDOWN,PERK_EVENT_LONG_RANGE_MORTAR_RANGE_R4,PERK_EVENT_LONG_RANGE_MORTAR_COOLDOWN_8,stats/stat_range,items/perk_border_event_5,crew/crew_fisherman_iteminfo,items/item_mortar_2,LONG_RANGE_MORTAR,5,SC_ITEM,2800000,500000,100,HC,,,0.25
479,EVENT_SNIPER_CANNON_DAMAGE_COOLDOWN_R2,PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,EVENT_PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,PERK_EVENT_SNIPER_CANNON_DAMAGE_R2,PERK_EVENT_SNIPER_CANNON_COOLDOWN_2,stats/stat_damage,items/perk_border_event_2,crew/crew_fisherman_iteminfo,items/item_cannon_4,SNIPER_CANNON,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
480,EVENT_SNIPER_CANNON_DAMAGE_COOLDOWN_R3,PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,EVENT_PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,PERK_EVENT_SNIPER_CANNON_DAMAGE_R3,PERK_EVENT_SNIPER_CANNON_COOLDOWN_4,stats/stat_damage,items/perk_border_event_3,crew/crew_fisherman_iteminfo,items/item_cannon_4,SNIPER_CANNON,3,SC_ITEM,550000,180000,10,HC,,,0.15
481,EVENT_SNIPER_CANNON_DAMAGE_COOLDOWN_R4,PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,EVENT_PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,PERK_EVENT_SNIPER_CANNON_DAMAGE_R4,PERK_EVENT_SNIPER_CANNON_COOLDOWN_6,stats/stat_damage,items/perk_border_event_4,crew/crew_fisherman_iteminfo,items/item_cannon_4,SNIPER_CANNON,4,SC_ITEM,1500000,350000,25,HC,,,0.2
482,EVENT_SNIPER_CANNON_DAMAGE_COOLDOWN_R5,PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,EVENT_PERK_NAME_SNIPER_CANNON_DAMAGE_COOLDOWN,PERK_EVENT_SNIPER_CANNON_DAMAGE_R4,PERK_EVENT_SNIPER_CANNON_COOLDOWN_8,stats/stat_damage,items/perk_border_event_5,crew/crew_fisherman_iteminfo,items/item_cannon_4,SNIPER_CANNON,5,SC_ITEM,2800000,500000,100,HC,,,0.25
483,EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R2,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_R2,PERK_EVENT_TRIPLE_TORPEDO_COOLDOWN_2,stats/stat_damage_to_slowed,items/perk_border_event_2,crew/crew_mortarman_iteminfo,items/item_torpedo_3,TRIPLE_TORPEDO,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
484,EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R3,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_R3,PERK_EVENT_TRIPLE_TORPEDO_COOLDOWN_4,stats/stat_damage_to_slowed,items/perk_border_event_3,crew/crew_mortarman_iteminfo,items/item_torpedo_3,TRIPLE_TORPEDO,3,SC_ITEM,550000,180000,10,HC,,,0.15
485,EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R4,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_R4,PERK_EVENT_TRIPLE_TORPEDO_COOLDOWN_6,stats/stat_damage_to_slowed,items/perk_border_event_4,crew/crew_mortarman_iteminfo,items/item_torpedo_3,TRIPLE_TORPEDO,4,SC_ITEM,1500000,350000,25,HC,,,0.2
486,EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN_R5,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_COOLDOWN,PERK_EVENT_TRIPLE_TORPEDO_DAMAGE_TO_SLOWED_R4,PERK_EVENT_TRIPLE_TORPEDO_COOLDOWN_8,stats/stat_damage_to_slowed,items/perk_border_event_5,crew/crew_mortarman_iteminfo,items/item_torpedo_3,TRIPLE_TORPEDO,5,SC_ITEM,2800000,500000,100,HC,,,0.25
487,EVENT_GRENADE_COOLDOWN_RANGE_R2,PERK_NAME_GRENADE_COOLDOWN_RANGE,PERK_NAME_GRENADE_COOLDOWN_RANGE,EVENT_GRENADE_COOLDOWN_RANGE,PERK_GRENADE_COOLDOWN_2,PERK_EVENT_GRENADE_RANGE_M_5,stats/stat_cooldown,items/perk_border_event_2,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
488,EVENT_GRENADE_COOLDOWN_RANGE_R3,PERK_NAME_GRENADE_COOLDOWN_RANGE,PERK_NAME_GRENADE_COOLDOWN_RANGE,EVENT_GRENADE_COOLDOWN_RANGE,PERK_GRENADE_COOLDOWN_3,PERK_EVENT_GRENADE_RANGE_M_8,stats/stat_cooldown,items/perk_border_event_3,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,3,SC_ITEM,550000,180000,10,HC,,,0.15
489,EVENT_GRENADE_COOLDOWN_RANGE_R4,PERK_NAME_GRENADE_COOLDOWN_RANGE,PERK_NAME_GRENADE_COOLDOWN_RANGE,EVENT_GRENADE_COOLDOWN_RANGE,PERK_GRENADE_COOLDOWN_4,PERK_EVENT_GRENADE_RANGE_M_10,stats/stat_cooldown,items/perk_border_event_4,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,4,SC_ITEM,1500000,350000,25,HC,,,0.2
490,EVENT_GRENADE_COOLDOWN_RANGE_R5,PERK_NAME_GRENADE_COOLDOWN_RANGE,PERK_NAME_GRENADE_COOLDOWN_RANGE,EVENT_GRENADE_COOLDOWN_RANGE,PERK_GRENADE_COOLDOWN_4,PERK_EVENT_GRENADE_RANGE_M_12,stats/stat_cooldown,items/perk_border_event_5,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,5,SC_ITEM,2800000,500000,100,HC,,,0.25
491,EVENT_STANDARD_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN_R2,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_STANDARD_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R2,PERK_EVENT_STANDARD_MORTAR_COOLDOWN_2,stats/stat_damage_to_slowed,items/perk_border_event_2,crew/crew_mortarman_iteminfo,items/item_mortar_1,STANDARD_MORTAR,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
492,EVENT_STANDARD_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN_R3,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_STANDARD_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R3,PERK_EVENT_STANDARD_MORTAR_COOLDOWN_4,stats/stat_damage_to_slowed,items/perk_border_event_3,crew/crew_mortarman_iteminfo,items/item_mortar_1,STANDARD_MORTAR,3,SC_ITEM,550000,180000,10,HC,,,0.15
493,EVENT_STANDARD_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN_R4,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_STANDARD_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R4,PERK_EVENT_STANDARD_MORTAR_COOLDOWN_6,stats/stat_damage_to_slowed,items/perk_border_event_4,crew/crew_mortarman_iteminfo,items/item_mortar_1,STANDARD_MORTAR,4,SC_ITEM,1500000,350000,25,HC,,,0.2
494,EVENT_STANDARD_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN_R5,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_STANDARD_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R4,PERK_EVENT_STANDARD_MORTAR_COOLDOWN_8,stats/stat_damage_to_slowed,items/perk_border_event_5,crew/crew_mortarman_iteminfo,items/item_mortar_1,STANDARD_MORTAR,5,SC_ITEM,2800000,500000,100,HC,,,0.25
